Name,Kategorien,Adresse,Kontaktinformationen,Öffnungszeiten,Website URL,Beschreibung,Image Source URLs,Sonstiges
Game Stop,"Elektronik, Computer, Games & Konsolen","Bahnhofstraße 78, 66111 Saarbrücken",+49 681 3798747,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.gamestop.de,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76601_x_y_6f83ea_04.jpg,null
ONLY,"Bekleidung/Accessoires, Damenmode, Lederwaren","Bahnhofstraße 75, 66111 Saarbrücken",+49 681 95802544,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.only.com/de-de,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76604_x_y_aa80e0_04.jpg,null
Der Saarspezialist,"Bekleidung/Accessoires, Fairtrade, Lebensmittel","Sulzbachstraße 3, 66111 Saarbrücken",+49 681 35190,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.dersaarspezialist.de,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76604_x_y_944f0e_04.jpg,null
TEDi GmbH & Co. KG.,"Bekleidung/Accessoires, Lebensmittel, Möbel & Haushaltswaren, Schmuck/Uhren, Spielwaren","Eisenbahnstr. 35, 66117 Saarbrücken",+49 231 555770,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.tedi.com,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76604_x_y_8244dd_04.jpg,null
Mc Paper,"Bücher, Musik, Filme, Schreibwaren/Bürobedarf","Bahnhofstraße 59, 66111 Saarbrücken",null,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.mcpaper.de,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76595_x_y_f1fe99_04.jpg,null
Tchibo GmbH,"Bekleidung/Accessoires, Elektronik, Computer, Lebensmittel, Möbel & Haushaltswaren, Schmuck/Uhren, Sonstiges","Bahnhofstraße 50, 66111 Saarbrücken",+49 681 30986640,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.tchibo.de,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76604_x_y_a3ea5b_04.jpg,null
Aivy Style,"Bekleidung/Accessoires, Damenmode","Bahnhofstraße 42, 66111 Saarbrücken",+49 681 95809838,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76604_x_y_995572_04.jpg,null
Iris Trauring Lounge,"Schmuck/Uhren, Trauringe","Fürstenstraße 9, 66111 Saarbrücken",+49 681 93886237,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.juwelier-iris.de,null,null,null
Reisebüro Marc Lanz,Sonstiges,"Fürstenstraße 3, 66111 Saarbrücken",+49 681 93884200,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.marclanz.reisen,null,null,null
Gabi Sass Nagelstudio,"Gesundheit und Kosmetik, Nail Art","Fröschchengasse 17, 66111 Saarbrücken",+49 0176  31517935,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.gabriella-sass.de,null,null,null
Alex nails & beauty,"Gesundheit und Kosmetik, Make-up, Nail Art","Fröschchengasse, 66111 Saarbrücken",+1 7622767592,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
BlueBrixx,Spielwaren,"Trierer Str. 1, 66111 Saarbrücken",+49 681 7559550,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.europagalerie.de,"BlueBrixx ist eine erfolgreiche junge Firma und verkauft Produkte aus Noppensteinen für Jugendliche und Erwachsene. Egal ob historische Gebäude, Fahrzeuge, Stadteile und weitere Themen – BlueBrixx hat für jeden Noppenstein-Fan das passende Produkt. Auch Kreative AFOBs [Adult Fan of Bricks], welche ihre eigenen Ideen mit Noppensteinen gestalten und bauen möchten, finden in der Brickbar ihre gewünschten Teile. Einen ersten Eindruck erhältst du auf YouTube in unserem Haus-Channel „BlueBrixx Group“.",null,null
Infinity Aroma,"Gesundheit und Kosmetik, Parfümerie, Drogerie","Trierer Straße 1, 66111 Saarbrücken",+49 681 59099603,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://infinityaroma.de,null,null,null
22 Tattoo & Piercing,"Gesundheit und Kosmetik, Schmuck/Uhren, Sonstiges","Eisenbahnstraße 27, 66117 Saarbrücken",null,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
Jack Wolfskin,"Bekleidung/Accessoires, Rucksäcke & Taschen, Sportausrüstung, Outdoor, Zubehör","Trierer Strasse 1, 66111 Saarbrücken",+49 681 9388289,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.jack-wolfskin.com/store/0001023374-saarbruecken-trierer-strasse-1,null,null,null
ALPHA Buchhandlung,"Bücher, Musik, Filme, Fachbücher, Sachbücher, Zeitschriften","Stengelstraße 5, 66117 Saarbrücken",+49 681 8910410,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.alpha-buch.de,null,null,null
Bershka,"Bekleidung/Accessoires, Damenmode, Damenschuhe, Herrenmode, Herrenschuhe, Lederwaren, Schuhe","Trierer Straße 1, 66111 Saarbrücken",+49 681 3098750,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.bershka.com,null,null,null
24Colours,"Bekleidung/Accessoires, Damenmode","St. Johanner Markt 47, 66111 Saarbrücken",+49 681 93867428,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.24colours.de,null,null,null
CityBallon-Saarland,"Basteln, Malen, Geschenkartikel, Spielwaren","Betzenstr. 6, 66111 Saarbrücken",+49 681 68622103,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
Tamaris Store,"Bekleidung/Accessoires, Damenschuhe, Lederwaren, Schuhe","Bahnhofstraße 54, 66111 Saarbrücken",+49 681 76177740,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.tamaris.com,null,null,null
VINDUE,"Bekleidung/Accessoires, Bücher, Musik, Filme, Damenmode, Damenschuhe, Düfte, Gesundheit und Kosmetik, Parfümerie, Drogerie, Pflege, Schuhe","Schillerplatz 2, 66111 Saarbrücken",+49 681 95807880,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.vindue-sb.com,null,null,null
Rossmann,"Düfte, Gesundheit und Kosmetik, Lebensmittel, Make-up, Naturkosmetik, Parfümerie, Drogerie, Pflege","Viktoriastraße 19, 66111 Saarbrücken",+49 681 3014149,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.rossmann.de/de/,null,null,null
Steampunk,Sonstiges,"Obertorstraße 5, 66111 Saarbrücken",+49 681 93868243,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.facebook.com/Steampunk.Saar,Elektronische Zigaretten,null,null
Claire´s,"Bekleidung/Accessoires, Schmuck/Uhren","Bahnhofstraße 48, 66111 Saarbrücken",+49 681 40851,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://stores.claires.com/de/de-sl/saarbrcken/9074.html,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76604_x_y_79b704_04.jpg,null
C&A,"Babymode, Bademode, Bekleidung/Accessoires, Damenmode, Damenschuhe, Dessous, Herrenmode, Kindermode, Kinderschuhe, Lederwaren, Schuhe","Bahnhofstraße 104-108, 66111 Saarbrücken",+49 681 9581730,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.c-and-a.com,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76604_x_y_7c1c53_04.jpg,null
ASIA SMILE,Lebensmittel,"Diskontopassage, 66111 Saarbrücken",+49 681 9380113,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76604_x_y_6fe289_04.jpg,null
Ansons Herrenhaus KG,"Bekleidung/Accessoires, Herrenmode","Bahnhofstraße 69, 66111 Saarbrücken",+49 681 94007813,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.ansons.de,Ansons Herrenhaus bietet Ihnen eine große Auswahl mit erstklassiger Qualität an Männer Mode an.,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76604_x_y_b75950_04.jpg,null
Blumenladen Pusteblume,"Blumen, Pflanzen","Eisenbahnstraße 60, 66117 Saarbrücken",+49 681 9544484,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.pusteblume-saarbruecken.de,null,"https://einkaufen.saarbruecken.de/cache/media/attachments/2017/10/53610_x_y_af9dba_10.jpg, https://einkaufen.saarbruecken.de/cache/media/attachments/2017/10/53611_x_y_bcf878_10.jpg",null
Auszeit,"Gesundheit und Kosmetik, Wellness","Bleichstraße 3 a, 66111 Saarbrücken",+49 681 5953575,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.auszeit-saarbruecken.de,null,null,null
Leguano - Der Barfußschuh,"Damenschuhe, Herrenschuhe, Kinderschuhe, Schuhe","St. Johanner Markt 20, 66111 Saarbrücken",+49 681 95277855,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.leguano.eu,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2018/03/58801_x_y_d75c65_03.jpg,null
Biofrischmarkt City,"Fairtrade, Lebensmittel","Dudweilerstraße 87, 66111 Saarbrücken",+49 681 95809618,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
Captain Fun,Sonstiges,"Trierer Str. 1, 66111 Saarbrücken",+49 681 7559550,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.captainfun.de,Captain Fun bietet moderne Kinderunterhaltung in der EUROPA-Galerie.,null,null
The Hop Shop,Lebensmittel,"St. Johanner Markt 13 & 15, 66111 Saarbrücken",+49 681 91032218,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.thehopshop.beer,null,null,null
Asia Hung,Lebensmittel,"Trierer Str. 1, 66111 Saarbrücken",+49 681 97057755,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.europagalerie.de,null,null,null
Sonnenschein Reisebüro,Sonstiges,"Faktoreistraße 1, 66111 Saarbrücken", +49 681 709780,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.sonnenschein-reisebuero.de,"Das Sonnenschein Reisebüro zwischen EUROPA-Galerie und Congresshalle ist seit 47 Jahren eine kompetente Adresse für Urlaubsreisen. Die Familientradition, die immer das Erfolgskonzept ausmachte, wird heute von Frau Susi Götten fortgesetzt. Fachlich erfahrene Mitarbeiter erfüllen Reiseträume jeder Art; z. B Flug-, Bus-, Zug-, PKW- , Schiffsreise. Machen Sie es sich in unserer Lounge bequem und lassen Sie sich bei einem Cappuccino oder einem Glas Sekt beraten. Wir freuen uns auf Sie!","https://einkaufen.saarbruecken.de/cache/media/attachments/2016/11/45990_x_y_f2e7be_11.jpg, https://einkaufen.saarbruecken.de/cache/media/attachments/2016/11/45989_x_y_773384_11.jpg, https://einkaufen.saarbruecken.de/cache/media/attachments/2014/04/11943_x_y_364083_04.jpg",null
VITTOZZI Belts Store,"Bekleidung/Accessoires, Lederwaren","Kronenstraße 1, 66111 saarbrücken",+49 68861012,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.vittozzi.de,null,null,null
MR. PARLAGRECO,"Bekleidung/Accessoires, Damenmode, Damenschuhe, Herrenmode, Herrenschuhe, Lederwaren, Schuhe","Kappenstrasse 16, 66111 Saarbrücken",+49 15739786216,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,"Mr. Parlagreco Milano ist seit November 2004 in Saarbrücken am  St. Johanner Markt präsent als Mode-Boutique, spezialisiert auf Herren-Mode aus Italien. Wir sind immer aktuell mit den neuesten Trends aus Mailand und Bologna. Ein Kleidungsstück als Unikat zu tragen, ist wie ein Kunstwerk. Aus dieser Idee entwickelten wir unsere neue Kollektion 2015/16 mit der Marke Mr. Parlagreco Milano. Jedes einzelne Kleidungsstück ist ein Original-Produkt Made in Italy- ein extravaganter, explosiver Stil, der den positiven Charme  von Männern betont. Die Besonderheit der Marke Denim ist die ständige Suche nach neuen Schnitten und Waschungen für eine echte Revolution der Mode. Ihr könnt unsere Kollektion bei Facebook sehen Mr. Parlagreco: Top Designs zu Top Preisen. Es lohnt sich auch immer, im Geschäft vorbeizuschauen. Wir freuen uns auf Euren Besuch!",https://einkaufen.saarbruecken.de/cache/media/attachments/2015/11/36142_x_y_1d740d_11.jpg,null
VIVA SOL Sonnenstudio Viktoriastraße,Sonstiges,"Viktoriastraße 28, 66111 Saarbrücken",+49 681 9580234,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.sonnenstudiosaarbruecken.de/,null,null,null
Casa Mada,"Feinkost, Lebensmittel","Mainzer Straße 52, 66121 Saarbrücken",+49 681 6855621,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.casa-mada.com,null,null,null
Telekom,"Elektronik, Computer, Handy & Telefonie","Bahnhofstraße 66, 66111 Saarbrücken",+49 681 30140700,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.telekom.de,null,null,null
Vodafone Bahnhofstraße,"Elektronik, Computer","Bahnhofstraße 71-73, 66111 Saarbrücken",+49 681 37 35 52,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.vodafone.de,null,null,null
Vodafone EUROPA-Galerie,"Elektronik, Computer","Trierer Strasse 1, 66111 Saarbrücken",+49 681 3835160,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://shops.vodafone.de/,null,null,null
Vero Moda / Jack & Jones,"Bademode, Bekleidung/Accessoires, Damenmode, Damenschmuck, Damenschuhe, Dessous, Herrenmode, Herrenschmuck, Herrenschuhe, Lederwaren, Schmuck/Uhren, Schuhe","Bahnhofstraße 89, 66111 Saarbrücken",+49 681 9381090,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.veromoda.de,"VERO MODA ist eine der erfolgreichsten Bekleidungsmarken für junge Frauen in ganz Europa. VERO MODA ist ein Teil des dänischen Modekonzerns Bestseller und besitzt mittlerweile mehr als 2.800 Filialen in 46 Märkten, weit über 12.000 Wholesale- Kunden und beschäftigt mehr als 120.000 Mitarbeiter. Der erste VERO MODA Store wurde im Jahre 1989 eröffnet. Heute existieren mehr als 1.000 Stores weltweit. Der Wunsch, starke Designkonzepte zu entwerfen, steht bei den 5 Brands von JACK & JONES im Mittelpunkt. Ziel des Markenkonzepts ist es, einen Store zu schaffen, der Trends und Styles für jeden Mann und zu jedem Anlass bietet. Weitere Informationen zu JACK & JONES und den Kollektionen unter www.jackjones.de.","https://einkaufen.saarbruecken.de/cache/media/attachments/2015/07/33320_x_y_d21083_07.jpg, https://einkaufen.saarbruecken.de/cache/media/attachments/2015/07/33319_x_y_d73ebf_07.jpg, https://einkaufen.saarbruecken.de/cache/media/attachments/2015/07/33316_x_y_7c1101_07.jpg, https://einkaufen.saarbruecken.de/cache/media/attachments/2015/07/33317_x_y_76b3ca_07.jpg",null
Geigenbau Tebbi- Geigenhaus am Theater,"Bücher, Musik, Filme, Musikinstrumente","Bismarckstraße 2, 66111 Saarbrücken",+49 681 371148,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://geigenbauer-tebbi.de,null,null,null
